MainVertexSeq,VertexID,X,Y,Z,VertexDepth,MeshScalar
148,13336,10.662,37.524,27.1787,1,103.5
148,13337,11.6775,37.5539,27.0001,1,101.429
148,13307,12.8841,36.9191,27.7226,2,103.571
148,13306,12.5568,37.3746,27.1598,1,102.8
148,13305,13.3941,37.3749,27.0807,1,104
148,13308,13.9131,36.9467,27.6313,1,103.333
148,13683,12.6888,36.4583,28.2452,1,99.8
148,13684,13.5242,36.4798,28.1685,1,99.3333
148,14015,11.2718,36.0013,28.7449,2,99.8571
148,14014,10.5247,35.4541,29.1903,1,96.1667
148,14013,10.1987,36.0768,28.7756,1,99.6667
148,13982,11.3473,35.3577,29.1926,1,98.6
148,13981,12.2377,35.5216,29.0247,1,101.286
148,14016,12.1621,36.1128,28.5947,1,98.8
149,13763,26.0909,3.97538,29.2889,0,117.667
149,13763,26.0909,3.97538,29.2889,3,117.667
149,13415,26.4503,3.70597,28.682,2,109.8
149,13065,26.4568,3.40992,27.933,1,114.143
149,13414,25.5105,3.57895,28.5055,1,109
149,13416,27.2966,3.669,28.545,1,109
149,13764,27.0603,3.97525,29.3075,1,116.833
149,13762,25.159,3.94114,29.2548,2,119.667
149,13413,24.4093,3.57426,28.6872,1,112.143
149,13761,24.2723,3.96424,29.3532,1,121.8
149,14091,24.7747,4.34991,29.8995,1,117.333
149,14092,25.7635,4.36007,29.9642,1,114.833
149,14093,26.7386,4.32896,30.0169,2,116.833
149,14094,27.7243,4.23809,30.0067,1,99.5
149,14129,26.3937,4.80957,30.7455,1,97.8571
149,14130,27.4736,4.6082,30.7252,1,59.1667
150,14014,10.5247,35.4541,29.1903,0,96.1667
150,14014,10.5247,35.4541,29.1903,3,96.1667
150,14013,10.1987,36.0768,28.7756,2,99.6667
